707566605	3	505	541
707772906	4	1121	1165
707772906	1	2351	2365
707772906	1	2626	2644
707772906	13	4042	4181
708071969	3	1768	1850
708071969	2	2021	2032
709732928	1	160	172
709732928	1	1428	1432
709732928	1	1957	1966
709732928	1	2583	2587
709732928	1	7579	7590
709732928	3	10768	10775
710376094	1	1996	2014
711566593	11	1779	1815
711566593	1	2228	2255
711596363	1	13	33
711596363	1	3136	3156
711596363	1	4573	4625
711596363	1	5627	5646
711622457	5	813	847
711622457	11	2408	2699
711716996	2	1444	1453
711716996	1	2050	2060
711716996	1	2320	2345
711716996	1	2910	2941
711716996	3	4068	4082
711964584	1	3240	3276
712382330	1	3943	3965
713130996	1	962	1013
713130996	14	3778	3984
715588833	1	412	498
715588833	1	1046	1074
715588833	3	1753	1770
715588833	1	2437	2464
715588833	4	2622	2773
715588833	2	8811	8841
718595845	13	305	337
721406153	1	1465	1488
721406153	1	1992	2020
721406153	8	2893	3218
721406153	5	3079	3218
721406153	3	4102	4106
721406153	1	5115	5139
721710340	2	3568	3595
721710340	7	4305	4350
721890296	3	168	183
721890296	3	260	275
721890296	4	2934	2986
721890296	10	3427	3477
721890296	3	3682	3702
721890296	3	4486	4501
722512241	6	37	98
722512241	11	4325	4417
722512241	6	7276	7398
723537899	2	436	448
723537899	2	1174	1184
723537899	1	1264	1323
723537899	5	1491	1628
723537899	8	2228	2300
723537899	6	2474	2686
723537899	6	3463	3515
723793978	3	973	979
723823436	3	365	382
723844295	7	2027	2040
724095467	1	165	196
724095467	1	599	620
724095467	5	3932	3984
724791253	2	1799	1804
724791253	6	2770	2829
725276027	3	1506	1520
725276027	6	2063	2268
725498022	1	757	770
725498022	12	5585	5607
725498022	1	7181	7203
725498022	2	10881	10895
725498022	2	17832	17837
725731328	1	2099	2115
725731328	14	2171	2224
725731328	6	2861	3020
725824328	1	1027	1045
725824328	1	2056	2060
725824328	1	3081	3112
727493378	1	493	502
727497152	5	491	695
727569885	1	191	204
727569885	1	1642	1690
727569885	2	2600	2618
727634031	1	11405	11421
727658675	1	807	862
727736557	1	650	669
727736557	2	1819	1858
727869189	1	1708	1771
727869189	1	2622	2641
727869189	5	5091	5216
728169864	2	2678	2684
728169864	1	2720	2744
728343601	1	1451	1492
728758697	2	31	49
728758697	10	819	1036
728758697	14	1232	1383
728758697	12	1456	1509
728972961	1	5126	5152
728972961	3	10317	10328
728972961	3	19826	19840
728972961	3	20344	20356
728972961	3	21472	21486
728972961	3	22844	22857
728972961	1	23063	23083
728972961	6	29700	29756
728972961	3	29921	29944
729303442	8	1450	1552
729303442	1	1489	1525
729303442	1	1555	1564
729348908	4	1749	1847
729348908	6	1976	2018
729410793	10	1018	1342
729549972	1	2356	2371
729561658	5	1494	1738
729561658	3	1494	1537
729578579	1	1090	1106
729578579	12	6851	6898
729578579	12	7731	7744
729578579	4	9194	9218
729578579	1	17741	17758
729578579	1	23757	23780
729578579	1	23823	23867
729651527	5	1658	1763
729668796	9	815	828
729668796	6	2854	2939
729668796	12	4133	4142
729940206	12	1178	1216
730149656	2	7	20
730149656	1	3017	3025
730149656	3	3526	3531
730149656	7	5049	5068
730149656	6	5147	5185
730222442	1	170	230
730237078	4	1234	1283
730268758	1	259	282
730268758	1	4818	4839
730268758	1	5051	5097
730268758	4	6213	6298
730268758	2	7129	7163
730268758	1	7131	7163
730268758	1	7654	7680
730389374	2	2955	2970
730559808	8	2483	2640
730559808	6	5891	5969
731063195	1	119	127
731511020	1	949	972
731927633	6	1190	1224
731927633	6	2237	2323
731927633	2	2784	2797
732154721	2	2384	2427
732154721	14	2755	2819
732610971	6	543	636
732610971	3	1774	1789
732610971	2	2246	2259
734265267	3	3186	3261
734265267	3	3861	3897
735090638	1	912	934
735090638	4	2486	2532
735265649	13	905	915
735265649	10	1538	1599
735265649	1	2028	2040
735265649	4	2028	2040
735815173	3	1440	1526
735815173	14	2334	2446
735815503	2	29	38
736231219	2	319	330
736231219	2	575	599
736231219	1	846	875
736231219	14	1383	1459
736231219	14	1713	1752
736757214	4	0	59
737194975	2	28	48
737194975	1	93	115
737194975	9	1142	1192
737194975	1	1431	1439
737194975	14	2409	2429
737194975	7	7210	7364
737194975	1	9871	9883
737194975	3	13289	13308
737194975	1	14486	14493
737255982	2	154	160
737255982	9	606	621
737255982	11	2412	2457
737457870	5	1410	1478
738060046	10	553	662
738060046	8	935	976
738060046	6	1444	1667
738060046	1	1684	1715
738207834	1	1634	1639
738207834	1	1873	1936
738207834	1	2709	2725
738207834	6	5912	6033
738207834	2	8599	8638
738207834	2	9452	9463
738207834	2	11495	11536
738207834	1	12146	12179
738207834	2	12432	12450
738207834	2	12473	12497
738207834	2	15231	15271
738207834	2	15622	15639
738207834	2	18962	18983
738207834	2	20251	20279
738207834	1	21313	21350
739091070	1	1745	1763
740356006	2	3174	3262
741655444	2	802	829
741802985	5	0	116
741802985	1	1902	1931
741923579	1	3292	3313
752287274	5	1938	2026
752287274	5	6798	6835
752287274	6	7552	7607
755393220	9	2380	2389
755459860	6	81	110
755459860	11	8032	8157
755814432	1	3178	3201
755814432	6	3846	3937
757243988	1	339	350
757243988	3	2267	2276
757243988	3	2635	2644
757611486	1	583	598
757611486	1	3961	3971
757611486	13	5830	5846
757713354	1	84	95
757713354	2	192	203
757713354	1	2446	2457
757713354	12	3954	3973
757964238	3	1732	1754
757964238	1	1887	1894
757964238	10	2071	2089
758386255	1	2021	2034
758386255	13	5290	5304
758386255	4	5615	5635
758386255	3	5826	5834
758386255	4	8386	8406
758386255	3	8818	8826
758386255	3	8915	8925
758386255	3	9428	9436
758386255	3	10166	10174
758386255	3	12607	12615
758386255	3	13799	13807
758386255	3	15781	15789
758386255	3	26689	26697
758386255	1	28048	28053
758386255	2	30476	30484
758386255	1	30762	30777
758477392	3	684	698
758477392	3	2866	2879
758512204	1	430	468
758512204	2	1450	1470
758512204	3	1490	1500
758512204	12	5157	5178
758512204	1	5223	5239
758756657	8	606	746
758756657	3	5811	5821
758756657	3	5989	5993
758756657	5	6748	6781
759337941	4	418	481
759337941	1	1226	1278
759337941	2	1369	1389
759337941	5	2064	2224
759337941	1	2380	2397
759337941	4	2987	3010
759468687	2	0	13
759468687	3	3069	3111
759468687	7	3122	3161
759468687	1	3122	3141
759468687	13	4050	4209
759478604	1	1312	1323
759478604	1	1696	1704
759478604	6	2551	2581
759478604	6	2609	2640
759478604	11	5052	5083
759478604	1	8701	8707
759478604	2	12527	12534
759478604	1	14664	14676
761334950	1	1154	1164
761334950	4	2207	2221
761334950	1	14078	14088
761334950	5	16086	16116
761334950	3	16377	16385
761546223	9	225	241
761546223	1	269	280
761546223	3	839	846
761546223	3	2556	2569
761546223	3	2949	2962
761546223	1	3450	3457
761610997	1	1157	1161
761610997	11	1222	1325
761610997	2	2045	2049
761610997	11	5045	5071
761674108	2	975	993
761674108	2	1153	1182
761674108	7	2138	2148
761674108	1	2560	2574
761674108	7	3038	3047
761674108	1	3771	3781
761674108	2	4083	4095
761674108	3	4236	4244
761674108	7	4725	4738
761780613	9	887	899
761874505	4	2725	2782
761897089	13	1849	1920
761897089	8	3636	3712
761968851	1	1641	1660
761968851	8	3843	3984
761968851	1	4199	4205
761968851	2	5258	5274
761969038	1	119	141
761969038	1	4271	4292
761969038	5	5614	5663
761969692	11	601	725
761969692	7	1894	1907
761969692	1	2276	2289
762147609	2	2113	2122
762152527	13	1914	1953
762152527	1	2017	2026
762160164	5	595	618
762160164	4	2414	2435
762200179	7	663	678
762200179	4	1300	1306
762206044	1	3175	3197
762206044	1	6682	6692
762206044	1	8127	8143
762206044	1	10685	10700
762340819	1	8	15
762340819	3	1184	1191
762340819	3	1454	1461
762340819	2	2258	2287
762340819	3	3164	3171
762340819	1	3581	3588
762340819	1	3934	3944
762546428	1	76	84
762546428	1	1172	1180
762546428	3	1284	1296
762546428	1	3091	3099
763260610	1	0	17
763260610	1	1365	1375
763260610	4	3559	3589
763260610	1	4500	4518
763260610	2	4724	4742
763260610	4	8247	8265
763260610	1	8777	8790
763260610	1	9186	9203
763260610	1	9362	9378
763260610	4	10568	10629
763260610	1	12529	12547
763260610	3	13164	13180
763260610	1	13644	13675
763440871	3	934	942
763440871	4	980	988
763440871	3	1536	1545
763440871	2	1825	1853
763440871	11	3228	3359
763761219	9	116	140
764518567	1	1924	1933
764518567	1	4804	4852
764518567	1	5191	5208
764518567	1	11690	11756
764609985	1	288	296
764609985	5	2550	2764
764609985	1	4675	4681
764609985	2	7224	7235
764609985	1	7247	7251
764609985	3	8701	8718
764609985	1	8747	8765
764664283	8	125	303
764664283	6	463	476
764664283	2	3496	3521
764664283	1	5615	5622
764664283	1	6058	6108
764664283	5	7229	7292
764715911	1	6958	6981
765029945	11	251	329
765029945	1	1412	1423
765197039	4	615	658
765197039	4	1004	1048
765197039	3	1033	1048
765197039	4	2306	2342
765197039	10	2881	2962
765197039	2	3208	3230
765197039	1	3897	3904
765385479	6	206	375
765385479	14	2120	2210
765385479	2	2346	2374
765385479	2	2815	2861
765385479	1	4265	4270
765385479	1	4441	4461
765385479	4	4809	4869
765385479	2	5347	5383
765385479	1	6160	6180
765385479	3	9397	9418
765385479	1	9479	9499
765385479	1	9856	9902
765913191	9	5077	5119
765913191	11	5827	5905
765913191	3	6957	6974
765953146	1	787	816
765953146	1	1099	1110
765982381	4	416	448
765982381	4	2200	2230
765982381	8	2422	2462
765982381	1	2626	2635
765982381	1	3369	3469
765982381	2	4494	4523
765982381	4	4947	4995
765982381	12	6197	6250
766084411	1	2018	2024
766084411	1	4045	4056
766084411	3	4062	4072
766084411	2	4170	4174
766084411	3	5224	5234
766632016	3	3796	3808
766632016	3	4062	4076
766632016	3	4253	4264
766632016	1	4972	4983
766632016	3	5133	5144
766632016	4	5319	5340
766632016	1	5425	5456
766632016	3	5569	5583
766632016	8	5743	5861
766632016	3	5863	5872
766942310	2	1410	1426
766942310	1	1439	1453
766942310	4	2130	2159
766942310	5	2161	2165
766942310	4	3864	3874
767129999	7	1498	1513
767129999	7	2478	2499
769427494	7	242	281
769427494	1	9281	9297
769682854	9	253	279
769682854	9	1004	1026
769682854	2	1996	2016
769752554	3	153	157
769752554	9	159	183
769752554	3	392	417
769752554	2	1373	1388
769752554	2	2311	2326
769962236	1	169	177
769962236	2	222	239
769962328	5	1756	1825
769962328	1	3110	3157
769962328	2	3274	3311
769962328	1	5463	5493
769962328	8	5608	5821
770156173	1	2978	2989
770156173	2	3991	4004
770156173	4	4523	4531
770156173	2	6056	6072
770156851	12	437	447
770156851	3	600	606
770156851	1	1031	1039
770156851	1	3650	3660
770156851	1	3672	3679
770156851	1	4851	4872
770221823	1	1053	1367
770221823	2	1493	1512
770376380	1	357	416
770376380	1	4636	4656
770376380	2	5472	5484
770877978	2	1020	1067
770877978	7	3133	3146
770938827	2	37	52
770938827	11	1720	1826
770956434	2	2884	2891
771254016	1	1110	1118
771406408	1	1184	1195
771406408	2	1405	1412
771406408	1	1886	1889
771655795	2	71	115
771655795	8	123	258
771655795	6	1564	1678
771655795	2	1689	1718
771655795	12	3044	3073
771879020	2	1987	1999
771879020	1	7354	7361
771879020	4	8216	8269
772947654	7	683	720
772947654	1	1606	1618
772947654	3	1719	1722
772947654	3	1760	1763
772947654	8	2339	2392
772947654	7	4274	4277
772947654	7	4722	4725
772947654	1	5455	5462
772947654	7	5686	5713
772947654	1	6577	6588
773520636	2	1777	1799
773520636	2	2833	2855
773520636	6	3850	3981
773520636	1	5036	5050
773520636	1	5528	5556
773520636	5	6523	6654
773520636	5	8381	8516
773520636	2	8991	9012
773520636	2	9707	9715
773520636	3	12649	12656
773520636	2	17544	17580
773748383	1	3320	3339
773748383	5	3521	3559
773748383	5	3561	3685
773937361	1	2285	2290
773937361	6	8373	8390
773937361	1	11090	11152
773937361	7	11237	11248
774007496	1	1017	1031
774007496	12	1640	1667
774145019	5	552	615
774145019	5	616	700
774145019	3	1899	1904
774145019	7	2774	2789
774145019	1	4644	4652
774637726	1	1607	1613
774637726	3	2567	2572
774904810	4	350	384
774904810	1	3436	3444
774904810	1	6014	6022
775448623	5	813	1045
775448623	5	1743	1825
775448623	1	3184	3203
775448623	1	3229	3250
776049384	3	1069	1080
776049384	3	1552	1560
776049384	3	1648	1659
776049384	3	1968	1979
776049384	9	2330	2347
776049384	1	3569	3579
776049384	1	6079	6086
776049384	1	10215	10228
776345502	1	82	92
776345502	7	661	727
776345502	1	1723	1748
776345502	1	3612	3630
776368676	1	314	319
776368676	1	594	599
776368676	1	928	933
776368676	2	1164	1176
776368676	1	2132	2147
776373795	4	557	612
776373795	1	854	869
776373795	7	1208	1321
776373795	5	1243	1321
776373795	1	3468	3482
776373795	5	4039	4203
776373795	10	4205	4572
776535164	1	1688	1700
776616374	1	2990	3007
776616374	1	3282	3292
777488669	1	503	527
777488669	8	6374	6406
777488669	2	6922	6961
777488669	2	7592	7621
777488669	1	7981	8009
777488669	5	8420	8479
777488669	3	8903	8976
777488669	5	9166	9295
777488669	6	10056	10226
777488669	1	11201	11245
777488669	1	11262	11280
777488669	1	12952	12974
777488669	11	14593	14726
777488669	1	14771	14890
777488669	8	14892	15109
777488669	2	15722	15748
777488669	4	15843	15905
777488669	1	17465	17488
777488669	4	20377	20446
777488669	1	20399	20425
777488669	1	21934	21955
777488669	8	22360	22575
778139122	2	1695	1709
778139122	6	6012	6118
778139122	1	6098	6118
778139122	1	9158	9198
778139122	4	9158	9198
778139122	13	9310	9385
778139122	2	9526	9542
778139122	8	10283	10382
778139122	6	11481	11572
778664280	1	4569	4584
778664280	2	5195	5210
778664280	1	7004	7014
778664280	2	7174	7201
778664280	1	8088	8139
778664280	1	9347	9368
778664280	1	9764	9785
778664280	1	10114	10148
778664280	1	11060	11085
778664280	7	11091	11282
778664280	6	11877	12098
779394730	2	1926	1965
779394730	1	2710	2739
779394730	2	3476	3535
779394730	1	4043	4118
780414700	2	572	654
780414700	1	1586	1596
780414700	2	1811	1846
780414700	9	2286	2330
780414700	2	3233	3317
780414700	3	3591	3599
780414700	5	5425	5738
780414700	8	6832	6905
780414700	2	7410	7450
780414700	2	7877	7917
780414700	1	8867	8878
780414700	2	13920	13988
780414700	3	16519	16523
780414700	3	16549	16553
780414700	9	18812	18834
780619695	4	137	148
780619695	3	1728	1744
780619695	1	2329	2338
780619695	1	5985	6015
780786973	2	303	328
780786973	1	2712	2730
780787440	1	516	541
780787440	5	2110	2395
780787440	5	2951	3087
780787440	5	3824	3919
781577820	1	274	302
781577820	7	1476	1608
781768042	8	0	108
781768042	2	98	108
781768042	6	727	770
781768042	3	2809	2818
781768042	2	9062	9099
781768042	2	10249	10311
781768042	1	11802	11855
781768042	2	12069	12082
781768042	5	12322	12401
781768042	1	12365	12401
781847297	1	205	224
781847297	2	1057	1075
782017101	1	229	239
782017101	1	1690	1697
782017101	8	2333	2370
782017101	1	5633	5662
782086447	6	913	979
782086447	1	2676	2693
782086447	1	7126	7137
782086447	1	8923	8930
782086447	1	26848	26858
782086447	1	40294	40304
782149225	7	314	470
783702663	1	1134	1181
783702663	2	1957	1974
783702663	2	3904	3916
783702663	4	4252	4277
783702663	2	5291	5314
783702663	2	6964	7010
783702663	1	8068	8094
783702663	5	8314	8369
783702663	4	8871	8924
783702663	1	9381	9396
783702663	1	9548	9613
783702663	5	9774	9818
783702663	2	9820	9852
783702663	10	9951	10100
783702663	2	15722	15754
783702663	2	18709	18726
783702663	2	18759	18770
783702663	2	20423	20449
783702663	5	20466	20660
783702663	1	20662	20679
783702663	2	21293	21315
783702663	1	23085	23127
783702663	2	23358	23510
783702663	2	23580	23596
783702663	1	25770	25795
783702663	1	29144	29162
783702663	2	29714	29724
783702663	2	30852	30872
783702663	1	31205	31218
783702663	5	33818	33977
783702663	2	35682	35739
783702663	1	37193	37232
783702663	8	37874	38077
783702663	5	39700	39919
783702663	8	40191	40629
783702663	4	40500	40629
783702663	2	42660	42701
783702663	5	45187	45317
783702663	1	46902	46948
785801366	2	543	559
785801366	5	1919	2050
785801366	3	2757	2775
785801366	8	2855	2941
785801366	2	3738	3760
785801366	2	5765	5772
785801366	2	6434	6461
785801366	2	6717	6726
785801366	2	7812	7832
785801366	1	8780	8788
785801366	2	8823	8862
785801366	1	8892	8912
785801366	1	8977	9022
786250729	3	1764	1770
786250729	4	1895	1905
786344683	4	1681	1743
786527921	2	1881	1904
786527921	2	2753	2765
786527921	3	6683	6695
786527921	3	7747	7771
786527921	3	8838	8856
786527921	1	12974	13022
786527921	2	12982	13017
786527921	1	13029	13046
786527921	1	13589	13733
786527921	2	14918	14942
786527921	4	16804	16827
786731884	1	430	473
786731884	1	714	729
786731884	2	862	876
786731884	1	1733	1788
786731884	1	2775	2795
786731884	2	2799	2819
786731884	1	3041	3051
786731884	10	4082	4169
786731884	1	4240	4258
786731884	1	4803	4825
786731884	1	4847	4855
786919720	2	4438	4459
787002327	1	682	705
787002327	2	1266	1285
787002327	1	1356	1370
787002327	2	1471	1505
787002327	3	4019	4032
787002327	2	5606	5625
787002327	1	5908	5915
787002327	2	5916	5942
787002327	7	6739	6811
787002327	2	6931	6948
787142429	1	1106	1123
787142429	9	2735	2758
787529309	9	16	39
787529309	2	2338	2356
787529309	1	2694	2708
787529309	1	3158	3173
787529309	1	5159	5195
787529309	5	6056	6347
787529309	8	9303	9384
787668628	11	0	118
787668628	4	3729	3842
787668628	10	5153	5360
787668628	1	5373	5392
787759779	2	670	679
788056108	1	183	201
788056108	2	235	279
788056108	1	763	787
788056108	14	1338	1405
788056108	13	2058	2139
788056108	6	2930	3059
788056108	4	4187	4202
788056108	2	4716	4733
788056108	5	5537	5636
788056108	10	12547	13082
788056108	5	14028	14312
788056108	1	14061	14080
788056108	10	14419	14785
788056108	5	16357	16533
788056108	1	17169	17184
788056108	4	17392	17427
788056108	1	17572	17590
788173482	2	500	510
788173482	2	1507	1533
788173482	2	1827	1842
788173482	1	2498	2523
788173482	1	4926	4960
788173482	2	5113	5130
788726416	2	0	23
788726416	2	3442	3469
788726416	1	4298	4312
788816478	5	331	373
788816478	1	4754	4766
788816478	1	5528	5563
788816478	1	5587	5622
788816478	10	5942	6075
788816478	1	6484	6503
788816478	1	6657	6696
788900262	5	168	269
788900262	4	1722	1749
788900262	1	1817	1830
788900262	1	5113	5137
788900262	5	6490	6583
789121265	13	218	398
789121265	1	1836	1847
789121798	1	352	369
789121798	2	626	640
789121798	2	1175	1207
789121798	5	2339	2416
789121798	1	2597	2607
789121798	4	3312	3346
789370909	1	53	78
789370909	8	9306	9433
789615291	1	6207	6230
789615291	9	6697	6721
789615291	2	7520	7554
789615291	2	8987	8995
789615291	1	9597	9612
789615291	2	9866	9892
789615291	2	11050	11058
789615291	2	12729	12778
789615291	3	12986	12993
790266787	3	1574	1584
790266787	2	3403	3422
790266787	2	3929	3943
790266787	2	6168	6181
790266787	2	7606	7656
790266787	2	8359	8403
790266787	2	8431	8482
790483991	1	710	728
790483991	8	1056	1230
790483991	4	1323	1364
790483991	1	5654	5675
790483991	5	7141	7331
790665855	2	3521	3558
790667730	1	292	310
790677230	3	1964	1972
790677230	1	2773	2797
790677230	3	5626	5635
790720480	7	1291	1378
790720714	1	378	402
790720714	1	2180	2206
793467906	3	4660	4672
793534424	1	1804	1821
793921939	1	2968	2974
793921939	1	6673	6691
795693029	7	1980	1991
795703371	7	3459	3469
999000125	5	2183	2466
999000133	3	729	738
999000136	12	1475	1502
999000136	7	2888	3071
999000142	8	2825	2940
999000147	5	3241	3324
999000149	1	300	326
999000154	8	241	318
999000154	8	505	678
999000155	1	2482	2504
999000158	1	405	423
999000158	11	2810	2850
999000159	2	478	495
999000184	1	128	142
999000184	7	892	1084
999000184	4	977	996
999000184	1	2536	2561
999000184	1	2952	2970
999000312	5	95	311
999000312	1	511	547
999000312	2	1938	1946
999000312	5	2608	2855
999000312	8	3146	3353
999000312	2	3624	3667
999000599	5	1808	1896
999000599	1	2009	2032
999000675	3	544	560
999000675	9	1019	1040
999000675	9	1205	1221
999000894	1	740	764
999001032	2	465	478
999001032	1	903	927
999001032	3	3166	3211
999001032	3	3770	3803
999001032	5	5437	5559
999001032	2	5503	5516
999001033	5	3140	3262
999001033	1	3560	3615
999001188	1	30	63
999001188	1	90	123
999001188	2	384	403
999001188	1	1463	1474
999001226	4	2196	2264
999001226	1	2242	2248
999001287	5	2274	2389
999001287	5	4308	4583
999001293	12	409	427
999001293	5	429	535
999001293	1	2923	2935
999001296	10	2946	3341
999001296	13	4687	4758
999001297	1	31	62
999001619	5	4811	5022
999001619	2	5900	5908
999001619	5	7358	7699
999001619	5	8612	8882
999001619	2	8680	8697
999001619	1	8763	8785
999001619	5	9697	9902
999001619	1	10906	10920
999001619	5	12083	12537
999001619	2	13296	13408
999001619	2	13458	13472
999001619	1	14126	14141
999001621	5	88	156
999001621	4	2747	2771
999001621	5	4139	4315
999001621	2	4208	4315
999001621	5	5330	5611
999001621	2	7085	7091
999001621	2	7492	7518
999001621	2	7979	7999
999001621	1	9664	9677
999001621	5	9679	9859
999001621	8	9861	10096
999001621	5	10098	10408
999001621	14	10098	10204
999001621	5	11539	11664
999001621	4	11539	11623
999001621	6	12187	12265
999001970	4	186	249
